UnqiueID,Clone,Replicate,AxBGeno,1LiterPheno,FullGenomeSeq,FloatSink,EppHatch,Plate,ID,SampleWeek,DaystoHatch,Vernalized,Dead,Sterile,AllMale,Reproduced,Week,Check,Score,Status,Males,EmptyEpp,1EggEpp,2EggEpp,LowInd,IndCount,Notes
497,AxB,R2,selfC,,,Sink,Hatch,5/23/19,278_A,6,55,1,,,,1,11,10/2/19,1,R/Y,3,0,0,0,1,8,
718,AxB,R2,,,,Sink,Hatch,5/23/19,282_A,6,55,1,,,1,1,8,9/11/19,1,Y,3,0,0,0,1,3,all male
718,AxB,R2,,,,Sink,Hatch,5/23/19,282_A,6,55,1,,,1,1,5,8/21/19,1,R/Y,2,1,0,0,,,
724,AxB,R2,,,,Sink,Hatch,5/23/19,283_A,6,55,1,1,,,1,5,8/21/19,1,R/Y,4,2,0,0,,,1 mom w/ full epp
724,AxB,R2,,,,Sink,Hatch,5/23/19,283_A,6,55,1,1,,,1,8,9/11/19,1,Y,5,0,0,0,1,5,
1012,AxB,R2,,,,,Hatch,6/6/19,414_A,8,61,1,,1,,,5,9/10/19,1,Y,0,0,0,0,,,sterile
752,AxB,R2,,,,Sink,Epp,5/13/19,P10_A,5,51,1,,,,1,5,8/7/19,1,R/Y,4,5,3,3,,,
331,AxB,R2,,,,Sink,Epp,5/16/19B,P103_A,5,48,1,,,,1,5,8/7/19,1,R/Y,0,0,0,0,,,
331,AxB,R2,,,,Sink,Epp,5/16/19B,P103_A,5,48,1,,,,1,8,8/28/19,1,Y,0,0,0,0,,,
331,AxB,R2,,,,Sink,Epp,5/16/19B,P103_A,5,48,1,,,,1,11,9/18/19,1,R/Y,0,1,0,0,,,
339,AxB,R2,H,1,1,Sink,Epp,5/16/19B,P103_B,5,48,1,,,,1,8,8/28/19,1,R/Y,0,2,0,0,,,ok
339,AxB,R2,H,1,1,Sink,Epp,5/16/19B,P103_B,5,48,1,,,,1,5,8/7/19,1,R/Y,0,10,0,0,,,
339,AxB,R2,H,1,1,Sink,Epp,5/16/19B,P103_B,5,48,1,,,,1,11,9/18/19,1,R/Y,0,1,1,1,,,
422,AxB,R2,,,,Sink,Epp,5/16/19B,P105_A,5,48,1,,,,1,8,8/28/19,1,R/Y,3,4,0,0,,,"ok, pair copulating"
422,AxB,R2,,,,Sink,Epp,5/16/19B,P105_A,5,48,1,,,,1,5,8/7/19,1,R/Y,1,11,0,0,,,
422,AxB,R2,,,,Sink,Epp,5/16/19B,P105_A,5,48,1,,,,1,11,9/18/19,1,R/Y,2,0,0,0,,,
939,AxB,R2,,,,Sink,Epp,5/16/19B,P106_A,5,48,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
391,AxB,R2,H,1,1,Sink,Epp,5/16/19B,P107_A,5,48,1,,,,1,5,8/7/19,1,R/Y,0,7,0,0,,,
391,AxB,R2,H,1,1,Sink,Epp,5/16/19B,P107_A,5,48,1,,,,1,8,8/28/19,1,Y,0,0,0,0,1,2,
391,AxB,R2,H,1,1,Sink,Epp,5/16/19B,P107_A,5,48,1,,,,1,11,9/18/19,1,R/Y,1,3,1,3,,,
423,AxB,R2,H,,,Sink,Epp,5/16/19B,P107_B,5,48,1,,,,1,5,8/7/19,1,R/Y,0,4,1,0,,,
423,AxB,R2,H,,,Sink,Epp,5/16/19B,P107_B,5,48,1,,,,1,8,8/28/19,1,Y,0,1,0,0,,,
423,AxB,R2,H,,,Sink,Epp,5/16/19B,P107_B,5,48,1,,,,1,11,9/18/19,1,R/Y,2,0,0,0,,,
223,AxB,R2,selfC,,,Float,Epp,5/22/19A,P109_A,6,58,1,1,,,1,5,8/23/19,1,R,0,2,0,0,,,
223,AxB,R2,selfC,,,Float,Epp,5/22/19A,P109_A,6,58,1,1,,,1,8,9/13/19,1,Y,0,0,0,0,1,8,
223,AxB,R2,selfC,,,Float,Epp,5/22/19A,P109_A,6,58,1,1,,,1,11,10/4/19,1,N,,0,0,0,,,
741,AxB,R2,,,,Sink,Epp,5/13/19,P11_A,5,51,1,,,,1,5,8/7/19,1,R/Y,1,4,0,2,,,
122,AxB,R2,selfC,,,Sink,Epp,5/13/19,P11_B,5,51,1,,,,1,5,8/7/19,1,R/Y,0,4,0,0,,,
122,AxB,R2,selfC,,,Sink,Epp,5/13/19,P11_B,5,51,1,,,,1,8,8/28/19,1,R/Y,0,1,0,0,,,
122,AxB,R2,selfC,,,Sink,Epp,5/13/19,P11_B,5,51,1,,,,1,11,9/18/19,1,Y,4,0,0,0,1,5,
91,AxB,R2,,,,Float,Epp,5/22/19A,P110_A,6,56,1,,,1,1,8,9/11/19,1,Y,8,3,0,0,1,10,6 males removed
91,AxB,R2,,,,Float,Epp,5/22/19A,P110_A,6,56,1,,,1,1,11,10/2/19,1,Y,8,0,0,0,1,2,"all male, changed to 8 males"
91,AxB,R2,,,,Float,Epp,5/22/19A,P110_A,6,56,1,,,1,1,5,8/21/19,1,Y,0,0,0,0,,,
889,AxB,R2,,,,Float,Epp,5/22/19A,P111_A,6,19,0,,1,,,5,7/15/19,1,Y,0,0,0,0,,,sterile
253,AxB,R2,H,,,Float,Epp,5/22/19A,P111_B,6,21,0,,,,1,5,7/17/19,1,R/Y,0,0,0,0,,,
253,AxB,R2,H,,,Float,Epp,5/22/19A,P111_B,6,21,0,,,,1,9,8/14/19,1,Y,5,0,0,0,,,
253,AxB,R2,H,,,Float,Epp,5/22/19A,P111_B,6,21,0,,,,1,11,8/28/19,1,Y,0,0,0,0,1,3,
392,AxB,R2,selfC,,,Float,Epp,5/22/19A,P112_A,6,56,1,,,,1,8,9/11/19,1,Y,8,1,0,5,1,12,removed 4 males
392,AxB,R2,selfC,,,Float,Epp,5/22/19A,P112_A,6,56,1,,,,1,5,8/21/19,1,R/Y,5,2,1,0,,,
392,AxB,R2,selfC,,,Float,Epp,5/22/19A,P112_A,6,56,1,,,,1,11,10/2/19,1,R/Y,5,3,2,3,,,changed to 5 males
822,AxB,R2,,,,Sink,Epp,5/22/19A,P118_A,6,5,0,1,,,1,5,7/1/19,1,Y,0,0,0,0,1,1,"one ind alive, could not split"
822,AxB,R2,,,,Sink,Epp,5/22/19A,P118_A,6,5,0,1,,,1,6,7/8/19,1,N ,,0,0,0,,,
563,AxB,R2,H,,,Sink,Epp,5/13/19,P12_A,5,51,1,,,,1,5,8/7/19,1,R/Y,0,1,0,0,,,
563,AxB,R2,H,,,Sink,Epp,5/13/19,P12_A,5,51,1,,,,1,8,8/28/19,1,Y,0,0,0,0,1,2,
563,AxB,R2,H,,,Sink,Epp,5/13/19,P12_A,5,51,1,,,,1,11,9/18/19,1,R/Y,5,3,0,3,,,
966,AxB,R2,,,,Sink,Epp,5/13/19,P12_B,5,51,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
384,AxB,R2,H,1,1,Sink,Epp,5/22/19A,P121_A,6,56,1,,,,1,11,10/2/19,1,R/Y,1,3,0,5,,,1 mom w/ full epp
384,AxB,R2,H,1,1,Sink,Epp,5/22/19A,P121_A,6,56,1,,,,1,5,8/21/19,1,R/Y,3,0,1,0,,,
384,AxB,R2,H,1,1,Sink,Epp,5/22/19A,P121_A,6,56,1,,,,1,8,9/11/19,1,R/Y,5,0,0,0,,,
224,AxB,R2,,,,Float,Epp,5/29/19A,P126_A,7,70,1,1,,,1,5,9/11/19,1,R/Y,0,0,0,0,,,
224,AxB,R2,,,,Float,Epp,5/29/19A,P126_A,7,70,1,1,,,1,8,10/2/19,1,Y,0,0,0,0,1,4,
224,AxB,R2,,,,Float,Epp,5/29/19A,P126_A,7,70,1,1,,,1,11,10/23/19,1,N,,0,0,0,,,
498,AxB,R2,selfC,,,Sink,Epp,5/13/19,P13_A,5,51,1,,,,1,5,8/8/19,1,R/Y,0,1,0,0,,,
498,AxB,R2,selfC,,,Sink,Epp,5/13/19,P13_A,5,51,1,,,,1,8,8/29/19,1,Y,4,0,0,0,1,6,
498,AxB,R2,selfC,,,Sink,Epp,5/13/19,P13_A,5,51,1,,,,1,11,9/19/19,1,R/Y,3,1,2,2,1,8,
64,AxB,R2,selfC,,,Float,Epp,5/29/19A,P130_A,7,70,1,,,1,1,11,10/24/19,1,Y,11,0,0,0,1,1,"all male, changed to 11 males"
64,AxB,R2,selfC,,,Float,Epp,5/29/19A,P130_A,7,70,1,,,1,1,8,10/3/19,1,Y,11,0,0,0,1,12,removed 10 males
64,AxB,R2,selfC,,,Float,Epp,5/29/19A,P130_A,7,70,1,,,1,1,5,9/12/19,1,R/Y,2,0,0,0,,,
404,AxB,R2,,,,Float,Epp,5/29/19A,P132_A,7,70,1,,,,1,5,9/12/19,1,R/Y,4,3,0,0,,,
404,AxB,R2,,,,Float,Epp,5/29/19A,P132_A,7,70,1,,,,1,8,10/3/19,1,R/Y,9,2,1,3,,,
404,AxB,R2,,,,Float,Epp,5/29/19A,P132_A,7,70,1,,,,1,11,10/24/19,1,R/Y,14,0,1,0,,,
665,AxB,R2,selfC,1,1,Float,Epp,5/29/19A,P133_A,7,70,1,,,,1,5,9/12/19,1,R/Y,6,0,0,1,,,
665,AxB,R2,selfC,1,1,Float,Epp,5/29/19A,P133_A,7,70,1,,,,1,8,10/3/19,1,R/Y,2,0,0,0,,,
665,AxB,R2,selfC,1,1,Float,Epp,5/29/19A,P133_A,7,70,1,,,,1,11,10/24/19,1,Y,8,5,2,0,,,
508,AxB,R2,selfC,,,Float,Epp,5/29/19A,P136_A,7,23,0,,,,1,5,7/26/19,1,R,5,4,0,0,,,
508,AxB,R2,selfC,,,Float,Epp,5/29/19A,P136_A,7,23,0,,,,1,8,8/16/19,1,Y,0,0,0,0,1,4,
508,AxB,R2,selfC,,,Float,Epp,5/29/19A,P136_A,7,23,0,,,,1,11,9/6/19,1,R/Y,4,0,0,0,,,
373,AxB,R2,,,,Float,Epp,5/29/19A,P136_B,7,70,1,,,,1,5,9/12/19,1,R/Y,4,0,0,0,,,
373,AxB,R2,,,,Float,Epp,5/29/19A,P136_B,7,70,1,,,,1,8,10/3/19,1,Y,0,3,2,2,1,1,
373,AxB,R2,,,,Float,Epp,5/29/19A,P136_B,7,70,1,,,,1,11,10/24/19,1,R/Y,1,0,0,0,,,
888,AxB,R2,,,,Float,Epp,5/29/19A,P137_A,7,16,0,,1,,,5,7/19/19,1,Y,0,0,0,0,,,sterile
315,AxB,R2,selfC,,,Float,Epp,5/29/19A,P139_B,7,70,1,,,,1,8,10/3/19,1,R/Y,0,2,0,0,,,no moms
315,AxB,R2,selfC,,,Float,Epp,5/29/19A,P139_B,7,70,1,,,,1,5,9/12/19,1,R/Y,0,1,0,0,,,
315,AxB,R2,selfC,,,Float,Epp,5/29/19A,P139_B,7,70,1,,,,1,11,10/24/19,1,R/Y,0,0,0,0,,,
22,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P14_A,5,50,1,,,,1,8,8/28/19,1,Y,7,0,0,1,1,8,removed 4 males
22,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P14_A,5,50,1,,,,1,5,8/7/19,1,R/Y,3,0,0,0,,,
1028,AxB,R2,,,,Float,Epp,5/29/19A,P140_A,7,70,1,,1,,,5,9/12/19,1,Y,0,0,0,0,,,sterile
344,AxB,R2,selfC,,,Float,Epp,5/29/19A,P141_A,7,5,0,,,,1,11,8/19/19,1,R/Y,1,1,0,1,,,pair copulating
344,AxB,R2,selfC,,,Float,Epp,5/29/19A,P141_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
344,AxB,R2,selfC,,,Float,Epp,5/29/19A,P141_A,7,5,0,,,,1,7,7/22/19,1,R/Y,1,0,0,0,,,
344,AxB,R2,selfC,,,Float,Epp,5/29/19A,P141_A,7,5,0,,,,1,8,7/29/19,1,Y,1,0,0,0,,,
1,AxB,R2,selfC,,,Float,Epp,5/29/19A,P141_B,7,5,0,,,1,1,11,8/26/19,1,Y,1,0,0,0,1,1,"all male, week 11 check was late"
1,AxB,R2,selfC,,,Float,Epp,5/29/19A,P141_B,7,5,0,,,1,1,5,7/8/19,1,R,3,0,0,0,,,
104,AxB,R2,selfC,,,Float,Epp,5/29/19A,P143_A,7,70,1,,,,1,5,9/12/19,1,R/Y,5,0,0,0,,,
104,AxB,R2,selfC,,,Float,Epp,5/29/19A,P143_A,7,70,1,,,,1,8,10/3/19,1,R/Y,7,1,0,2,,,
104,AxB,R2,selfC,,,Float,Epp,5/29/19A,P143_A,7,70,1,,,,1,11,10/24/19,1,Y,3,0,0,0,1,4,
179,AxB,R2,,,,Float,Epp,5/29/19A,P149_A,7,21,0,,,,1,5,7/24/19,1,R/Y,2,6,0,0,,,
179,AxB,R2,,,,Float,Epp,5/29/19A,P149_A,7,21,0,,,,1,8,8/14/19,1,R/Y,1,2,1,1,,,
956,AxB,R2,,,,Sink,Epp,5/14/19A,P15_A,5,50,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
446,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P15_B,5,50,1,,,,1,5,8/7/19,1,R/Y,1,3,0,0,,,
446,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P15_B,5,50,1,,,,1,8,8/28/19,1,R/Y,1,0,0,0,,,
446,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P15_B,5,50,1,,,,1,11,9/18/19,1,R/Y,2,3,2,0,,,
445,AxB,R2,selfC,,,Float,Epp,5/29/19A,P150_A,7,70,1,,,,1,11,10/24/19,1,R/Y,2,4,0,1,,,"2 moms, many neonates"
445,AxB,R2,selfC,,,Float,Epp,5/29/19A,P150_A,7,70,1,,,,1,5,9/12/19,1,R/Y,4,0,0,0,,,
445,AxB,R2,selfC,,,Float,Epp,5/29/19A,P150_A,7,70,1,,,,1,8,10/3/19,1,Y,2,2,2,0,,,
501,AxB,R2,selfC,1,1,Float,Epp,5/29/19A,P150_B,7,70,1,,,,1,5,9/12/19,1,R/Y,0,3,0,0,,,
501,AxB,R2,selfC,1,1,Float,Epp,5/29/19A,P150_B,7,70,1,,,,1,8,10/3/19,1,R/Y,0,2,0,0,,,
501,AxB,R2,selfC,1,1,Float,Epp,5/29/19A,P150_B,7,70,1,,,,1,11,10/24/19,1,R/Y,0,4,0,0,,,
897,AxB,R2,,,,Float,Epp,5/29/19A,P155_A,7,27,0,,1,,,5,7/30/19,1,Y,0,0,0,0,,,sterile
802,AxB,R2,,,,Float,Epp,5/29/19A,P156_A,7,23,0,1,,,1,5,7/26/19,1,R,5,0,0,0,,,
802,AxB,R2,,,,Float,Epp,5/29/19A,P156_A,7,23,0,1,,,1,8,8/16/19,1,N,,0,1,1,,,
355,AxB,R2,selfC,,,Float,Epp,5/29/19A,P158_A,7,21,0,,,,1,5,7/24/19,1,R/Y,2,3,0,0,,,
355,AxB,R2,selfC,,,Float,Epp,5/29/19A,P158_A,7,21,0,,,,1,8,8/14/19,1,R/Y,4,0,0,0,,,
355,AxB,R2,selfC,,,Float,Epp,5/29/19A,P158_A,7,21,0,,,,1,11,9/4/19,1,R/Y,1,0,0,0,,,
347,AxB,R2,selfC,,,Float,Epp,5/29/19A,P161_B,7,30,0,,,,1,5,8/2/19,1,R,1,0,0,0,,,
347,AxB,R2,selfC,,,Float,Epp,5/29/19A,P161_B,7,30,0,,,,1,8,8/23/19,1,R,0,0,0,0,,,
347,AxB,R2,selfC,,,Float,Epp,5/29/19A,P161_B,7,30,0,,,,1,11,9/13/19,1,R/Y,1,0,0,0,,,
437,AxB,R2,selfC,,,Float,Epp,5/29/19A,P165_B,7,70,1,,,,1,5,9/12/19,1,R/Y,6,1,0,3,,,
437,AxB,R2,selfC,,,Float,Epp,5/29/19A,P165_B,7,70,1,,,,1,8,10/3/19,1,R/Y,4,0,2,3,,,
437,AxB,R2,selfC,,,Float,Epp,5/29/19A,P165_B,7,70,1,,,,1,11,10/24/19,1,R/Y,2,1,0,0,,,
899,AxB,R2,selfC,,,Float,Epp,5/29/19A,P167_A,7,23,0,,1,,,5,7/26/19,1,Y,0,0,0,0,,,sterile
744,AxB,R2,,,,Sink,Epp,5/14/19A,P17_A,5,50,1,,,,1,5,8/7/19,1,R/Y,2,5,1,5,,,
513,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P17_B,5,50,1,,,,1,5,8/7/19,1,R/Y,1,1,0,0,,,
513,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P17_B,5,50,1,,,,1,8,8/28/19,1,R/Y,6,1,0,1,,,
513,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P17_B,5,50,1,,,,1,11,9/18/19,1,R/Y,4,0,0,0,,,
926,AxB,R2,,,,Sink,Epp,5/29/19A,P170_A,7,30,0,,1,,,5,8/2/19,1,Y,0,0,0,0,,,sterile
281,AxB,R2,H,1,1,Sink,Epp,5/29/19A,P176_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
281,AxB,R2,H,1,1,Sink,Epp,5/29/19A,P176_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
281,AxB,R2,H,1,1,Sink,Epp,5/29/19A,P176_A,7,5,0,,,,1,8,7/29/19,1,R,0,0,0,0,,,
281,AxB,R2,H,1,1,Sink,Epp,5/29/19A,P176_A,7,5,0,,,,1,11,8/19/19,1,R/Y,0,0,0,0,,,
858,AxB,R2,,,,Sink,Epp,5/29/19A,P176_B,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
1027,AxB,R2,,,,Sink,Epp,5/29/19A,P183_B,7,70,1,,1,,,5,9/12/19,1,Y,0,0,0,0,,,sterile
522,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P19_A,5,50,1,,,,1,5,8/7/19,1,R/Y,3,0,0,0,,,
522,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P19_A,5,50,1,,,,1,8,8/28/19,1,R/Y,2,0,0,0,,,
522,AxB,R2,selfC,,,Sink,Epp,5/14/19A,P19_A,5,50,1,,,,1,11,9/18/19,1,R/Y,4,0,1,0,,,
641,AxB,R2,H,,,Sink,Epp,5/29/19B,P191_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
641,AxB,R2,H,,,Sink,Epp,5/29/19B,P191_A,7,5,0,,,,1,7,7/22/19,1,R/Y,2,0,0,0,,,
641,AxB,R2,H,,,Sink,Epp,5/29/19B,P191_A,7,5,0,,,,1,8,7/29/19,1,R,6,0,0,0,,,
641,AxB,R2,H,,,Sink,Epp,5/29/19B,P191_A,7,5,0,,,,1,11,8/19/19,1,Y,11,2,1,3,,,
628,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P192_B,7,70,1,,,,1,5,9/11/19,1,R,0,0,0,0,1,3,
628,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P192_B,7,70,1,,,,1,8,10/2/19,1,R/Y,0,0,0,0,,,
628,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P192_B,7,70,1,,,,1,11,10/23/19,1,Y,1,1,0,3,1,7,
839,AxB,R2,,,,Sink,Epp,5/29/19B,P193_A,7,5,0,1,,,1,5,7/8/19,1,N,,0,0,0,,,
342,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P194_A,7,5,0,,,,1,5,7/8/19,1,R,2,3,0,0,,,
342,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P194_A,7,5,0,,,,1,7,7/22/19,1,R/Y,3,2,0,0,,,
342,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P194_A,7,5,0,,,,1,8,7/29/19,1,R,6,0,0,2,,,
342,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P194_A,7,5,0,,,,1,11,8/19/19,1,R/Y,11,1,1,2,,,
873,AxB,R2,,,,Sink,Epp,5/29/19B,P194_B,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
77,AxB,R2,,,,Sink,Epp,5/14/19A,P20_A,5,50,1,,,,1,8,8/28/19,1,R/Y,2,1,0,0,,,ok
77,AxB,R2,,,,Sink,Epp,5/14/19A,P20_A,5,50,1,,,,1,5,8/7/19,1,R/Y,2,0,0,0,,,
77,AxB,R2,,,,Sink,Epp,5/14/19A,P20_A,5,50,1,,,,1,11,9/18/19,1,Y,2,0,0,0,1,4,
40,AxB,R2,H,,,Sink,Epp,5/14/19A,P20_B,5,50,1,,,,1,5,8/7/19,1,R/Y,0,4,0,0,,,
40,AxB,R2,H,,,Sink,Epp,5/14/19A,P20_B,5,50,1,,,,1,8,8/28/19,1,Y,3,2,0,0,1,6,
40,AxB,R2,H,,,Sink,Epp,5/14/19A,P20_B,5,50,1,,,,1,11,9/18/19,1,Y,2,0,0,0,1,3,
458,AxB,R2,,,,Sink,Epp,5/29/19B,P202_A,7,5,0,,,,1,7,7/22/19,1,R/Y,1,1,0,0,,,ok
458,AxB,R2,,,,Sink,Epp,5/29/19B,P202_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
458,AxB,R2,,,,Sink,Epp,5/29/19B,P202_A,7,5,0,,,,1,8,7/29/19,1,R,1,0,0,0,,,
458,AxB,R2,,,,Sink,Epp,5/29/19B,P202_A,7,5,0,,,,1,11,8/19/19,1,R/Y,1,3,0,0,,,
282,AxB,R2,H,1,1,Sink,Epp,5/29/19B,P203_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
282,AxB,R2,H,1,1,Sink,Epp,5/29/19B,P203_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
282,AxB,R2,H,1,1,Sink,Epp,5/29/19B,P203_A,7,5,0,,,,1,8,7/29/19,1,R,0,0,0,0,,,
282,AxB,R2,H,1,1,Sink,Epp,5/29/19B,P203_A,7,5,0,,,,1,11,8/19/19,1,R/Y,0,0,0,0,,,
38,AxB,R2,,,,Sink,Epp,5/29/19B,P210_A,7,5,0,,,,1,8,7/29/19,1,R,0,0,0,0,,,ok
38,AxB,R2,,,,Sink,Epp,5/29/19B,P210_A,7,5,0,,,,1,5,7/8/19,1,Y,0,0,0,0,1,2,
38,AxB,R2,,,,Sink,Epp,5/29/19B,P210_A,7,5,0,,,,1,6,7/15/19,1,R/Y ,0,0,0,0,,,
38,AxB,R2,,,,Sink,Epp,5/29/19B,P210_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
38,AxB,R2,,,,Sink,Epp,5/29/19B,P210_A,7,5,0,,,,1,11,8/19/19,1,Y,0,1,0,0,1,2,
323,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P227_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
323,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P227_A,7,5,0,,,,1,6,7/15/19,1,Y,0,0,0,0,,,
323,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P227_A,7,5,0,,,,1,7,7/22/19,1,R/Y,4,0,0,0,,,
323,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P227_A,7,5,0,,,,1,8,7/29/19,1,R,4,1,0,0,,,
323,AxB,R2,selfC,1,1,Sink,Epp,5/29/19B,P227_A,7,5,0,,,,1,11,8/19/19,1,R/Y,0,0,1,3,,,
669,AxB,R2,,,,Sink,Epp,5/29/19B,P230_A,7,70,1,,,,1,5,9/11/19,1,R/Y,0,6,0,0,,,
669,AxB,R2,,,,Sink,Epp,5/29/19B,P230_A,7,70,1,,,,1,8,10/2/19,1,Y,0,4,0,0,,,
669,AxB,R2,,,,Sink,Epp,5/29/19B,P230_A,7,70,1,,,,1,11,10/23/19,1,Y,0,8,0,0,1,9,
860,AxB,R2,,,,Sink,Epp,5/29/19B,P238_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
624,AxB,R2,H,,,Sink,Epp,5/29/19B,P242_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
624,AxB,R2,H,,,Sink,Epp,5/29/19B,P242_A,7,5,0,,,,1,6,7/15/19,1,R/Y,0,0,0,0,,,
624,AxB,R2,H,,,Sink,Epp,5/29/19B,P242_A,7,5,0,,,,1,7,7/22/19,1,R/Y,2,0,0,0,,,
624,AxB,R2,H,,,Sink,Epp,5/29/19B,P242_A,7,5,0,,,,1,8,7/29/19,1,R,4,0,0,0,,,
624,AxB,R2,H,,,Sink,Epp,5/29/19B,P242_A,7,5,0,,,,1,11,8/19/19,1,Y,5,1,2,5,,,
538,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P242_B,7,72,1,,,,1,11,10/24/19,1,R/Y,4,3,2,1,,,pair copulating
538,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P242_B,7,72,1,,,,1,5,9/12/19,1,R/Y,0,1,0,0,,,
538,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P242_B,7,72,1,,,,1,8,10/3/19,1,R/Y,3,20,0,0,,,
761,AxB,R2,,,,Sink,Epp,5/29/19B,P245_A,7,5,0,1,,,1,5,7/8/19,1,R,1,0,0,0,,,
761,AxB,R2,,,,Sink,Epp,5/29/19B,P245_A,7,5,0,1,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
761,AxB,R2,,,,Sink,Epp,5/29/19B,P245_A,7,5,0,1,,,1,8,7/29/19,1,N,,0,0,0,,,
97,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P247_A,7,5,0,,,1,1,11,8/19/19,1,Y,2,3,0,0,1,2,all male
97,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P247_A,7,5,0,,,1,1,7,7/22/19,1,R/Y,1,0,0,0,,,ok
97,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P247_A,7,5,0,,,1,1,5,7/8/19,1,R,0,0,0,0,,,
97,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P247_A,7,5,0,,,1,1,6,7/15/19,1,R/Y,0,0,0,0,,,
97,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P247_A,7,5,0,,,1,1,8,7/29/19,1,R,0,0,0,0,,,
338,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P249_A,7,5,0,,,,1,8,7/29/19,1,R,1,0,0,0,,,ok
338,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P249_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
338,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P249_A,7,5,0,,,,1,7,7/22/19,1,R/Y,1,0,0,0,,,
338,AxB,R2,selfC,,,Sink,Epp,5/29/19B,P249_A,7,5,0,,,,1,11,8/19/19,1,R/Y,2,1,0,0,,,
258,AxB,R2,selfC,,,,Epp,6/7/19G,P256_A,8,21,0,,,,1,5,8/2/19,1,R,0,2,0,0,,,ok
258,AxB,R2,selfC,,,,Epp,6/7/19G,P256_A,8,21,0,,,,1,8,8/23/19,1,R,0,3,0,0,,,
258,AxB,R2,selfC,,,,Epp,6/7/19G,P256_A,8,21,0,,,,1,11,9/13/19,1,Y,0,0,0,0,1,4,
140,AxB,R2,,,,,Epp,6/7/19G,P259_A,8,21,0,,,1,1,11,9/13/19,1,Y,5,0,0,0,1,5,all male
140,AxB,R2,,,,,Epp,6/7/19G,P259_A,8,21,0,,,1,1,5,8/2/19,1,R,0,0,0,0,,,unhappy
140,AxB,R2,,,,,Epp,6/7/19G,P259_A,8,21,0,,,1,1,8,8/23/19,1,R,3,0,0,0,,,
881,AxB,R2,,,,,Epp,6/7/19G,P269_B,8,5,0,,1,,,5,7/17/19,1,Y,0,0,0,0,,,sterile
397,AxB,R2,selfC,,,,Epp,6/7/19G,P272_A,8,4,0,,,,1,11,8/27/19,1,R/Y,1,1,0,0,,,ok
397,AxB,R2,selfC,,,,Epp,6/7/19G,P272_A,8,4,0,,,,1,5,7/16/19,1,R/Y,0,0,0,0,,,
